row,entity,label
4742,Hello,PERSON_NAME
4742,Okay,PERSON_NAME
4742,Found,PERSON_NAME
4742,Okay,PERSON_NAME
4742,The,PERSON_NAME
4742,That,PERSON_NAME
4742,today,DATE
4743,Hello,PERSON_NAME
4743,Xiao,PERSON_NAME
4743,Wang,PERSON_NAME
4743,Science,PERSON_NAME
4743,Technology,PERSON_NAME
4743,Building,PERSON_NAME
4743,Where,PERSON_NAME
4743,Oh,PERSON_NAME
4743,Okay,PERSON_NAME
4743,Okay,PERSON_NAME
4743,Come,PERSON_NAME
4744,Hello,PERSON_NAME
4744,I’m,PERSON
4744,Xiao,PERSON_NAME
4744,Wang,PERSON_NAME
4744,Okay,PERSON_NAME
4744,Your,PERSON_NAME
4744,7,MONEY_AMOUNT
4744,Friday,PERSON_NAME
4744,Confirmed,PERSON_NAME
4744,7,MONEY_AMOUNT
4744,Friday,PERSON_NAME
4744,four,CARDINAL
4744,We,PERSON_NAME
4744,fifteen minutes,TIME
4744,Of,PERSON_NAME
4744,first,ORDINAL
4744,You,PERSON_NAME
4744,See,PERSON_NAME
4744,Friday,PERSON_NAME
4745,Hello,PERSON_NAME
4745,This,PERSON_NAME
4745,Huayuan,PERSON_NAME
4745,Street,PERSON_NAME
4745,About,PERSON_NAME
4745,two,CARDINAL
4745,Great,PERSON_NAME
4745,Another,PERSON_NAME
4745,Can,PERSON_NAME
4745,Okay,PERSON_NAME
4745,Okay,PERSON_NAME
4745,Bye,PERSON_NAME
4745,Bye,PERSON_NAME
4746,Hello,PERSON_NAME
4746,All,PERSON_NAME
4746,12,MONEY_AMOUNT
4746,tonight,TIME
4746,Do,PERSON_NAME
4746,It,PERSON_NAME
4746,every month,DATE
4746,the end of the month,DATE
4746,You,PERSON_NAME
4746,more than,CARDINAL
4746,"260,000",MONEY_AMOUNT
4746,You,PERSON_NAME
4746,four,CARDINAL
4746,TVs,PERSON_NAME
4746,These,PERSON_NAME
4746,No,PERSON_NAME
4746,However,PERSON_NAME
4746,We,PERSON_NAME
4746,You,PERSON_NAME
4746,If,PERSON_NAME
4747,Hello,PERSON_NAME
4747,The,PERSON_NAME
4747,tomorrow,DATE
4747,Your,PERSON_NAME
4747,No,PERSON_NAME
4747,12,MONEY_AMOUNT
4747,Xingfu,PERSON_NAME
4747,Road,PERSON_NAME
4747,Okay,PERSON_NAME
4747,Such,PERSON_NAME
4747,Understood,PERSON_NAME
4747,If,PERSON_NAME
4747,first,ORDINAL
4747,Okay,PERSON_NAME
4747,tomorrow,DATE
4747,If,PERSON_NAME
4748,Hello,PERSON_NAME
4748,I’m,PERSON
4748,Xiao,PERSON_NAME
4748,Ming,PERSON_NAME
4748,Me,PERSON_NAME
4748,Thank,PERSON_NAME
4748,It,PERSON_NAME
4748,the weekend,DATE
4748,Where,PERSON_NAME
4748,Okay,PERSON_NAME
4748,six o'clock,TIME
4748,Saturday,PERSON_NAME
4748,afternoon,TIME
4749,Hello,PERSON_NAME
4749,Well,PERSON_NAME
4749,Yes,PERSON_NAME
4749,four,CARDINAL
4749,TVs,PERSON_NAME
4749,Yes,PERSON_NAME
4749,twelve o’clock tonight,TIME
4749,You,PERSON_NAME
4750,Hello,PERSON_NAME
4750,Xingfu,PERSON_NAME
4750,Street,PERSON_NAME
4750,Barber,PERSON_NAME
4750,Shop,PERSON_NAME
4750,You,PERSON_NAME
4750,three o'clock today,TIME
4750,Okay,PERSON_NAME
4750,first,ORDINAL
4750,Do,PERSON_NAME
4750,fifteen minutes,TIME
4750,That,PERSON_NAME
4750,By,PERSON_NAME
4750,For,PERSON_NAME
4750,Got,PERSON_NAME
4750,Okay,PERSON_NAME
4750,a nice day,DATE
4751,Hello,PERSON_NAME
4751,Where,PERSON_NAME
4751,Where,PERSON_NAME
4751,The,PERSON_NAME
4751,The,PERSON_NAME
4751,What,PERSON_NAME
4751,What,PERSON_NAME
4751,the park gate,FAC
4752,Hello,PERSON_NAME
4752,Xiao,PERSON_NAME
4752,Li,PERSON_NAME
4752,Can,PERSON_NAME
4752,Yes,PERSON_NAME
4752,the east gate,LOC
4752,Okay,PERSON_NAME
4752,Okay,PERSON_NAME
4753,Hello,PERSON_NAME
4753,Xiao,PERSON_NAME
4753,Ming,PERSON_NAME
4753,Oh,PERSON_NAME
4753,four,CARDINAL
4753,around seven o'clock in the evening,TIME
4753,If,PERSON_NAME
4753,Great,PERSON_NAME
4754,Hello,PERSON_NAME
4754,Che,PERSON_NAME
4754,Xiaobao,PERSON_NAME
4754,Do,PERSON_NAME
4754,Have,PERSON_NAME
4754,Then,PERSON_NAME
4754,Okay,PERSON_NAME
4754,There,PERSON_NAME
4754,Tianan,PERSON_NAME
4754,District,PERSON_NAME
4754,Would,PERSON_NAME
4754,tomorrow,DATE
4754,morning,TIME
4754,Do,PERSON_NAME
4754,ten o'clock in the morning,TIME
4754,Okay,PERSON_NAME
4754,At,PERSON_NAME
4754,ten o'clock tomorrow morning,TIME
4755,Hello,PERSON_NAME
4755,I’m,PERSON
4755,Xiao,PERSON_NAME
4755,Ming,PERSON_NAME
4755,Okay,PERSON_NAME
4755,Where,PERSON_NAME
4755,How,PERSON_NAME
4755,around five o'clock that day,TIME
4755,Whatever,PERSON_NAME
4756,Hey,PERSON_NAME
4756,Hello,PERSON_NAME
4756,Regarding,PERSON_NAME
4756,twelve o'clock tonight,TIME
4756,Yes,PERSON_NAME
4756,more than,MONEY
4756,"3,900",MONEY_AMOUNT
4756,Have,PERSON_NAME
4756,That,PERSON_NAME
4756,These,PERSON_NAME
4756,Of,PERSON_NAME
4756,twelve o'clock tonight,TIME
4756,You,PERSON_NAME
4756,Happy,PERSON_NAME
4757,Hello,PERSON_NAME
4757,I’m,PERSON
4757,Xiao,PERSON_NAME
4757,Li,PERSON_NAME
4757,We,PERSON_NAME
4757,this afternoon,TIME
4757,Are,PERSON_NAME
4757,afternoon,TIME
4757,Okay,PERSON_NAME
4757,about half an hour,TIME
4757,Okay,PERSON_NAME
4758,Hello,PERSON_NAME
4758,about two,CARDINAL
4758,7,MONEY_AMOUNT
4758,Well,PERSON_NAME
4758,That,PERSON_NAME
4758,Can,PERSON_NAME
4758,My,PERSON_NAME
4759,Hello,PERSON_NAME
4759,You,PERSON_NAME
4759,twelve o'clock tonight,TIME
4759,You,PERSON_NAME
4759,more than,MONEY
4759,"3,900",MONEY_AMOUNT
4759,If,PERSON_NAME
4759,Please,PERSON_NAME
4759,The,PERSON_NAME
4759,You,PERSON_NAME
4759,Everyone,PERSON_NAME
4759,You,PERSON_NAME
4759,"268,000",MONEY_AMOUNT
4759,"4,000",MONEY_AMOUNT
4759,If,PERSON_NAME
4759,twelve o'clock tonight,TIME
4759,Okay,PERSON_NAME
4759,Our,PERSON_NAME
4759,You,PERSON_NAME
4759,Goodbye,PERSON_NAME
4760,Hello,PERSON_NAME
4760,We,PERSON_NAME
4760,Thank,PERSON_NAME
4760,By,PERSON_NAME
4760,the weekend,DATE
4760,It,PERSON_NAME
4760,Do,PERSON_NAME
4760,Let,PERSON_NAME
4760,six o'clock,TIME
4760,Reservations,PERSON_NAME
4760,Okay,PERSON_NAME
4760,the weekend,DATE
4760,Bye,PERSON_NAME
4760,Bye,PERSON_NAME
4761,Hello,PERSON_NAME
4761,Hey,PERSON_NAME
4761,Well,PERSON_NAME
4761,Where,PERSON_NAME
4761,Then,PERSON_NAME
4761,Internet,PERSON_NAME
4761,first,ORDINAL
4761,You,PERSON_NAME
4762,Hello,PERSON_NAME
4762,twelve o'clock tonight,TIME
4762,If,PERSON_NAME
4762,more than,MONEY
4762,"4,000",MONEY_AMOUNT
4762,Yes,PERSON_NAME
4762,"268,000",MONEY_AMOUNT
4762,Please,PERSON_NAME
4762,Well,PERSON_NAME
4762,Also,PERSON_NAME
4762,twelve o'clock,TIME
4762,You,PERSON_NAME
4763,Hello,PERSON_NAME
4763,Where,PERSON_NAME
4763,Guard,PERSON_NAME
4763,Okay,PERSON_NAME
4763,Please,PERSON_NAME
4764,Hello,PERSON_NAME
4764,Xiaomei,PERSON_NAME
4764,You,PERSON_NAME
4764,two o'clock tomorrow,TIME
4764,Can,PERSON_NAME
4764,Okay,PERSON_NAME
4764,more than an hour,TIME
4764,Can,PERSON_NAME
4764,Okay,PERSON_NAME
4764,tomorrow,DATE
4764,You,PERSON_NAME
4764,Okay,PERSON_NAME
4764,See,PERSON_NAME
4764,tomorrow,DATE
4765,Hello,PERSON_NAME
4765,Xiao,PERSON_NAME
4765,Li,PERSON_NAME
4765,You,PERSON_NAME
4765,No,PERSON_NAME
4765,The,PERSON_NAME
4765,about two days,DATE
4765,Yes,PERSON_NAME
4765,a day,DATE
4765,about ten minutes,TIME
4765,This,PERSON_NAME
4765,fifty meters,QUANTITY
4765,You,PERSON_NAME
4766,Hello,PERSON_NAME
4766,this month,DATE
4766,When,PERSON_NAME
4766,Of,PERSON_NAME
4766,WeChat,PERSON_NAME
4766,Alipay,PERSON_NAME
4766,Life,PERSON_NAME
4766,Account,PERSON_NAME
4766,The,PERSON_NAME
4766,WeChat,PERSON_NAME
4766,Xingfu,PERSON_NAME
4766,Community,PERSON_NAME
4766,Property,PERSON_NAME
4766,After,PERSON_NAME
4766,Convenient,PERSON_NAME
4766,Services,PERSON_NAME
4766,If,PERSON_NAME
4766,400123345,ACCOUNT_NUMBER
4766,You,PERSON_NAME
4766,After,PERSON_NAME
4766,Bye,PERSON_NAME
4766,Bye,PERSON_NAME
4767,Hello,PERSON_NAME
4767,Xiao,PERSON_NAME
4767,Li,PERSON_NAME
4767,Xiao,PERSON_NAME
4767,Zhang,PERSON_NAME
4767,That,PERSON_NAME
4767,How,PERSON_NAME
4767,You,PERSON_NAME
4767,Do,PERSON_NAME
4767,working hours,TIME
4767,Then,PERSON_NAME
4768,Hello,PERSON_NAME
4768,Wuba.com,PERSON_NAME
4768,Oh,PERSON_NAME
4768,Is,PERSON_NAME
4768,Okay,PERSON_NAME
4768,Is,PERSON_NAME
4768,three o'clock,TIME
4768,Saturday,PERSON_NAME
4768,afternoon,TIME
4769,Hello,PERSON_NAME
4769,It,PERSON_NAME
4769,What,PERSON_NAME
4769,Is,PERSON_NAME
4769,So,PERSON_NAME
4769,Oh,PERSON_NAME
4769,Are,PERSON_NAME
4769,Okay,PERSON_NAME
4769,When,PERSON_NAME
4770,Hello,PERSON_NAME
4770,Warehouse,PERSON_NAME
4770,Thirty,PERSON_NAME
4770,two years,DATE
4770,What,PERSON_NAME
4770,the working hours,TIME
4770,What,PERSON_NAME
4770,Sounds,PERSON_NAME
4771,Hello,PERSON_NAME
4771,The,PERSON_NAME
4771,sixty-five,CARDINAL
4771,Is,PERSON_NAME
4771,Well,PERSON_NAME
4771,Then,PERSON_NAME
4771,two,CARDINAL
4771,first,ORDINAL
4771,How,PERSON_NAME
4771,Okay,PERSON_NAME
4771,WeChat,PERSON_NAME
4771,My,PERSON_NAME
4771,WeChat,PERSON_NAME
4771,1371797,MONEY_AMOUNT
4772,Hello,PERSON_NAME
4772,I’m,PERSON
4772,Xiao,PERSON_NAME
4772,Liu,PERSON_NAME
4772,There,PERSON_NAME
4772,Does,PERSON_NAME
4772,Okay,PERSON_NAME
4772,around nine o'clock tomorrow morning,TIME
4772,Do,PERSON_NAME
4772,Okay,PERSON_NAME
4772,half past eight,DATE
4772,The,PERSON_NAME
4772,You,PERSON_NAME
4772,The,PERSON_NAME
4772,The,PERSON_NAME
4772,If,PERSON_NAME
4772,first,ORDINAL
4772,Okay,PERSON_NAME
4772,tomorrow,DATE
4772,If,PERSON_NAME
4773,Hello,PERSON_NAME
4773,Xiao,PERSON_NAME
4773,Li,PERSON_NAME
4773,two,CARDINAL
4773,6:30,MONEY_AMOUNT
4773,tonight,TIME
4773,Yes,PERSON_NAME
4773,The,PERSON_NAME
4773,Also,PERSON_NAME
4773,Sounds,PERSON_NAME
4773,Okay,PERSON_NAME
4774,Hello,PERSON_NAME
4774,I’m,PERSON
4774,Xiao,PERSON_NAME
4774,Li,PERSON_NAME
4774,And,PERSON_NAME
4774,So,PERSON_NAME
4774,Sounds,PERSON_NAME
4774,Thank,PERSON_NAME
4775,Hello,PERSON_NAME
4775,I’m,PERSON
4775,Xiao,PERSON_NAME
4775,Zhang,PERSON_NAME
4775,Okay,PERSON_NAME
4775,Oh,PERSON_NAME
4775,tomorrow,DATE
4775,Okay,PERSON_NAME
4775,around three o'clock tomorrow,TIME
4775,afternoon,TIME
4776,Hello,PERSON_NAME
4776,Xiao,PERSON_NAME
4776,Wang,PERSON_NAME
4776,Did,PERSON_NAME
4776,tomorrow,DATE
4776,afternoon,TIME
4776,Is,PERSON_NAME
4776,around three o'clock,TIME
4776,Okay,PERSON_NAME
4776,Your,PERSON_NAME
4776,Huayuan,PERSON_NAME
4776,Community,PERSON_NAME
4776,Okay,PERSON_NAME
4776,tomorrow,DATE
4777,Hello,PERSON_NAME
4777,Are,PERSON_NAME
4777,We,PERSON_NAME
4777,Are,PERSON_NAME
4777,That,PERSON_NAME
4777,Our,PERSON_NAME
4777,You,PERSON_NAME
4777,Metro,PERSON_NAME
4777,Line,PERSON_NAME
4777,2,MONEY_AMOUNT
4777,Xicheng,PERSON_NAME
4777,District,PERSON_NAME
4777,Line,PERSON_NAME
4777,3,MONEY_AMOUNT
4777,Dongcheng,PERSON_NAME
4777,District,PERSON_NAME
4777,City,PERSON_NAME
4777,Park,PERSON_NAME
4777,Station,PERSON_NAME
4777,Our,PERSON_NAME
4777,Can,PERSON_NAME
4777,two o'clock tomorrow,TIME
4777,afternoon,TIME
4777,Okay,PERSON_NAME
4778,Hello,PERSON_NAME
4778,Xiao,PERSON_NAME
4778,Ming,PERSON_NAME
4778,Would,PERSON_NAME
4778,Mainly,PERSON_NAME
4778,Chinese,PERSON_NAME
4778,Sichuan,PERSON_NAME
4778,Cantonese,PERSON_NAME
4778,Sounds,PERSON_NAME
4778,Okay,PERSON_NAME
4778,the weekend,DATE
4778,Thanks,PERSON_NAME
4779,Hello,PERSON_NAME
4779,What,PERSON_NAME
4779,Okay,PERSON_NAME
4779,Then,PERSON_NAME
4779,The,PERSON_NAME
4779,No,PERSON_NAME
4779,100,MONEY_AMOUNT
4779,Xingfu,PERSON_NAME
4779,Road,PERSON_NAME
4779,Chaoyang,PERSON_NAME
4779,District,PERSON_NAME
4779,Beijing,PERSON_NAME
4780,Hello,PERSON_NAME
4780,You,PERSON_NAME
4780,It,PERSON_NAME
4780,We,PERSON_NAME
4780,The,PERSON_NAME
4780,180,MONEY_AMOUNT
4780,120,MONEY_AMOUNT
4780,This,PERSON_NAME
4780,Your,PERSON_NAME
4780,red bean,ORG
4780,If,PERSON_NAME
4780,about forty minutes,TIME
4780,Okay,PERSON_NAME
4780,Your,PERSON_NAME
4780,1234567,MONEY_AMOUNT
4781,Hey,PERSON_NAME
4781,This,PERSON_NAME
4781,Can,PERSON_NAME
4781,It,PERSON_NAME
4781,There,PERSON_NAME
4782,Hello,PERSON_NAME
4782,To,PERSON_NAME
4782,60,MONEY_AMOUNT
4782,How,PERSON_NAME
4782,Okay,PERSON_NAME
4782,Thanks,PERSON_NAME
4782,See,PERSON_NAME
4782,another day,DATE
4783,Hello,PERSON_NAME
4783,I’m,PERSON
4783,Xiao,PERSON_NAME
4783,Li,PERSON_NAME
4783,So,PERSON_NAME
4783,How,PERSON_NAME
4783,Hearing,PERSON_NAME
4783,Is,PERSON_NAME
4783,If,PERSON_NAME
4783,the weekend,DATE
4783,Thank,PERSON_NAME
4784,Hello,PERSON_NAME
4784,Xiao,PERSON_NAME
4784,Li,PERSON_NAME
4784,this month,DATE
4784,Can,PERSON_NAME
4784,Yes,PERSON_NAME
4784,7,MONEY_AMOUNT
4784,9,MONEY_AMOUNT
4784,tonight,TIME
4784,You,PERSON_NAME
4784,Okay,PERSON_NAME
4784,around eight o'clock,TIME
4784,Remember,PERSON_NAME
4784,You,PERSON_NAME
4785,Hello,PERSON_NAME
4785,Please,PERSON_NAME
4785,tomorrow,DATE
4785,8,MONEY_AMOUNT
4785,5,MONEY_AMOUNT
4785,Please,PERSON_NAME
4785,The,PERSON_NAME
4785,If,PERSON_NAME
4785,You,PERSON_NAME
4785,You,PERSON_NAME
4785,a nice day,DATE
4786,Hello,PERSON_NAME
4786,I’m,PERSON
4786,Xiao,PERSON_NAME
4786,Zhang,PERSON_NAME
4786,Thank,PERSON_NAME
4786,If,PERSON_NAME
4786,Is,PERSON_NAME
4786,this weekend,DATE
4786,Is,PERSON_NAME
4786,10,MONEY_AMOUNT
4787,Hello,PERSON_NAME
4787,Can,PERSON_NAME
4787,How,PERSON_NAME
4787,Friday,PERSON_NAME
4787,afternoon,TIME
4787,About,PERSON_NAME
4787,Okay,PERSON_NAME
4787,Room,PERSON_NAME
4787,402,MONEY_AMOUNT
4787,Unit,PERSON_NAME
4787,2,MONEY_AMOUNT
4787,Building,PERSON_NAME
4787,3,MONEY_AMOUNT
4787,Lantian,PERSON_NAME
4787,Community,PERSON_NAME
4787,1380000000,PHONE_NUMBER
4788,Hey,PERSON_NAME
4788,Hello,PERSON_NAME
4788,Do,PERSON_NAME
4788,There,PERSON_NAME
4788,"268,000",MONEY_AMOUNT
4788,These,PERSON_NAME
4788,"4,000",MONEY_AMOUNT
4788,However,PERSON_NAME
4788,12,MONEY_AMOUNT
4788,tonight,TIME
4788,You,PERSON_NAME
4788,You,PERSON_NAME
4788,Many,PERSON_NAME
4788,You,PERSON_NAME
4788,Happy,PERSON_NAME
4789,Hello,PERSON_NAME
4789,Yes,PERSON_NAME
4789,Can,PERSON_NAME
4789,four o'clock tomorrow,TIME
4789,afternoon,TIME
4789,Is,PERSON_NAME
4789,How,PERSON_NAME
4789,Okay,PERSON_NAME
4790,Hello,PERSON_NAME
4790,tomorrow,DATE
4790,Is,PERSON_NAME
4790,Great,PERSON_NAME
4790,four,CARDINAL
4790,7:30,MONEY_AMOUNT
4790,It,PERSON_NAME
4790,My,PERSON_NAME
4790,No,PERSON_NAME
4791,Hello,PERSON_NAME
4791,That,PERSON_NAME
4791,Has,PERSON_NAME
4791,Well,PERSON_NAME
4791,Okay,PERSON_NAME
4791,Also,PERSON_NAME
4791,6,MONEY_AMOUNT
4792,Hello,PERSON_NAME
4792,I’m,PERSON
4792,Xiao,PERSON_NAME
4792,Wang,PERSON_NAME
4792,That,PERSON_NAME
4792,Friday,PERSON_NAME
4792,night,TIME
4792,Do,PERSON_NAME
4792,About,PERSON_NAME
4792,My,PERSON_NAME
4792,130123456,ACCOUNT_NUMBER
4792,Please,PERSON_NAME
4793,Hello,PERSON_NAME
4793,9,MONEY_AMOUNT
4793,Please,PERSON_NAME
4793,In,PERSON_NAME
4793,tomorrow,DATE
4793,Do,PERSON_NAME
4793,Okay,PERSON_NAME
4793,If,PERSON_NAME
4793,You,PERSON_NAME
4793,Have,PERSON_NAME
4794,Hello,PERSON_NAME
4794,Xiao,PERSON_NAME
4794,Li,PERSON_NAME
4794,"200,000",MONEY_AMOUNT
4794,Hongqi,PERSON_NAME
4794,Geely,PERSON_NAME
4794,Internet,PERSON_NAME
4794,Hongqi,PERSON_NAME
4794,Geely,PERSON_NAME
4794,Geely,PERSON_NAME
4794,this weekend,DATE
4794,Are,PERSON_NAME
4794,Sunday,PERSON_NAME
4795,Hello,PERSON_NAME
4795,I’m,PERSON
4795,Xiao,PERSON_NAME
4795,Wang,PERSON_NAME
4795,Why,PERSON_NAME
4795,Oh,PERSON_NAME
4795,North,PERSON_NAME
4795,Gate,PERSON_NAME
4795,How,PERSON_NAME
4795,Okay,PERSON_NAME
4796,Hello,PERSON_NAME
4796,Xiaoxiang,PERSON_NAME
4796,We,PERSON_NAME
4796,All,PERSON_NAME
4796,twelve o'clock tonight,TIME
4796,Did,PERSON_NAME
4796,Well,PERSON_NAME
4796,You,PERSON_NAME
4796,more than,CARDINAL
4796,"260,000",MONEY_AMOUNT
4796,Yes,PERSON_NAME
4796,You,PERSON_NAME
4796,twelve,CARDINAL
4796,In,PERSON_NAME
4796,The,PERSON_NAME
4796,You,PERSON_NAME
4796,TVs,PERSON_NAME
4796,You,PERSON_NAME
4796,Okay,PERSON_NAME
4796,Happy,PERSON_NAME
4797,Hello,PERSON_NAME
4797,So,PERSON_NAME
4797,Okay,PERSON_NAME
4797,two o'clock tomorrow,TIME
4797,afternoon,TIME
4797,No,PERSON_NAME
4798,Hello,PERSON_NAME
4798,four,CARDINAL
4798,two,CARDINAL
4798,Wuba,PERSON_NAME
4798,Tongcheng,PERSON_NAME
4798,Is,PERSON_NAME
4798,Also,PERSON_NAME
4798,Okay,PERSON_NAME
4798,three o'clock tomorrow,TIME
4798,Can,PERSON_NAME
4799,Hello,PERSON_NAME
4799,Your,PERSON_NAME
4799,It,PERSON_NAME
4799,You,PERSON_NAME
4799,You,PERSON_NAME
4799,It,PERSON_NAME
4799,You,PERSON_NAME
4800,Hello,PERSON_NAME
4800,There,PERSON_NAME
4800,It,PERSON_NAME
4800,12,MONEY_AMOUNT
4800,tonight,TIME
4800,Yes,PERSON_NAME
4800,"268,000",MONEY_AMOUNT
4800,"4,000",MONEY_AMOUNT
4800,You,PERSON_NAME
4800,Please,PERSON_NAME
4800,Well,PERSON_NAME
4800,twelve o'clock,TIME
4800,You,PERSON_NAME
4800,Happy,PERSON_NAME
4801,Hello,PERSON_NAME
4801,tomorrow,DATE
4801,noon,TIME
4801,There,PERSON_NAME
4801,four,CARDINAL
4801,about half past twelve,TIME
4801,My,PERSON_NAME
4801,Zhang,PERSON_NAME
4801,Mr.,PERSON_NAME
4801,Zhang,PERSON_NAME
4801,Thank,PERSON_NAME
4801,Also,PERSON_NAME
4802,Hello,PERSON_NAME
4802,this weekend,DATE
4802,two nights,DATE
4802,Saturday,PERSON_NAME
4802,Monday,PERSON_NAME
4802,two,CARDINAL
4802,Are,PERSON_NAME
4802,If,PERSON_NAME
4802,two nights,DATE
4802,My,PERSON_NAME
4802,Li,PERSON_NAME
4802,1381234,MONEY_AMOUNT
4802,5,MONEY_AMOUNT
4802,Are,PERSON_NAME
4802,After,PERSON_NAME
4802,Thank,PERSON_NAME
4802,Okay,PERSON_NAME
4803,Hello,PERSON_NAME
4803,I’m,PERSON
4803,Xiao,PERSON_NAME
4803,Li,PERSON_NAME
4803,Have,PERSON_NAME
4803,Wuba.com,PERSON_NAME
4803,Okay,PERSON_NAME
4803,The,PERSON_NAME
4803,Mainly,PERSON_NAME
4803,Sometimes,PERSON_NAME
4803,No,PERSON_NAME
4803,We,PERSON_NAME
4803,If,PERSON_NAME
4803,You,PERSON_NAME
4803,Looking,PERSON_NAME
4804,Hello,PERSON_NAME
4804,I’m,PERSON
4804,Xiao,PERSON_NAME
4804,Zhang,PERSON_NAME
4804,Can,PERSON_NAME
4804,Yuhua,PERSON_NAME
4804,Community,PERSON_NAME
4804,Okay,PERSON_NAME
4804,Great,PERSON_NAME
4804,Does,PERSON_NAME
4804,That,PERSON_NAME
4804,Thank,PERSON_NAME
4805,Hello,PERSON_NAME
4805,Xiao,PERSON_NAME
4805,Li,PERSON_NAME
4805,Points,PERSON_NAME
4805,Mall,PERSON_NAME
4805,We,PERSON_NAME
4805,All,PERSON_NAME
4805,twelve o'clock tonight,TIME
4805,Do,PERSON_NAME
4805,Yes,PERSON_NAME
4805,You,PERSON_NAME
4805,more than,CARDINAL
4805,"180,000",MONEY_AMOUNT
4805,four,CARDINAL
4805,TVs,PERSON_NAME
4805,By,PERSON_NAME
4805,today,DATE
4805,Okay,PERSON_NAME
4805,You,PERSON_NAME
4805,Happy,PERSON_NAME
4806,Hey,PERSON_NAME
4806,yesterday,DATE
4806,Thank,PERSON_NAME
4806,In,PERSON_NAME
4806,Great,PERSON_NAME
4806,more than five,CARDINAL
4806,a month,DATE
4806,fifty yuan,MONEY
4806,Thank,PERSON_NAME
4806,If,PERSON_NAME
4807,Hello,PERSON_NAME
4807,Xiao,PERSON_NAME
4807,Ming,PERSON_NAME
4807,Is,PERSON_NAME
4807,two,CARDINAL
4807,How,PERSON_NAME
4807,Oh,PERSON_NAME
4807,Is,PERSON_NAME
4807,Is,PERSON_NAME
4807,How,PERSON_NAME
4807,So,PERSON_NAME
4807,Saturday,PERSON_NAME
4807,afternoon,TIME
4807,Saturday,PERSON_NAME
4807,afternoon,TIME
4808,Hello,PERSON_NAME
4808,I’m,PERSON
4808,Xiao,PERSON_NAME
4808,Zhang,PERSON_NAME
4808,Is,PERSON_NAME
4808,Okay,PERSON_NAME
4808,Do,PERSON_NAME
4809,Hello,PERSON_NAME
4809,How,PERSON_NAME
4809,It,PERSON_NAME
4809,Can,PERSON_NAME
4809,three o'clock tomorrow,TIME
4809,afternoon,TIME
4810,Hello,PERSON_NAME
4810,Okay,PERSON_NAME
4810,Got,PERSON_NAME
4810,many minutes,TIME
4811,Hello,PERSON_NAME
4811,today,DATE
4811,about fifteen minutes,TIME
4811,Okay,PERSON_NAME
4811,Okay,PERSON_NAME
4812,Hello,PERSON_NAME
4812,Where,PERSON_NAME
4812,See,PERSON_NAME
4812,Okay,PERSON_NAME
4812,You,PERSON_NAME
4812,Sounds,PERSON_NAME
4812,That,PERSON_NAME
4812,We,PERSON_NAME
4812,Walk,PERSON_NAME
4813,Hello,PERSON_NAME
4813,Okay,PERSON_NAME
4813,What,PERSON_NAME
4813,Great,PERSON_NAME
4813,Then,PERSON_NAME
4814,Hello,PERSON_NAME
4814,I’m,PERSON
4814,Xiao,PERSON_NAME
4814,Zhang,PERSON_NAME
4814,By,PERSON_NAME
4814,the weekend,DATE
4814,How,PERSON_NAME
4814,That,PERSON_NAME
4814,Let,PERSON_NAME
4814,eight o'clock,TIME
4814,Saturday,PERSON_NAME
4814,morning,TIME
4815,Hello,PERSON_NAME
4815,People,PERSON_NAME
4815,Park,PERSON_NAME
4815,Have,PERSON_NAME
4815,Okay,PERSON_NAME
4815,It,PERSON_NAME
4815,Okay,PERSON_NAME
4815,Okay,PERSON_NAME
4815,Come,PERSON_NAME
4816,Hello,PERSON_NAME
4816,We,PERSON_NAME
4816,May,PERSON_NAME
4816,Okay,PERSON_NAME
4816,three,CARDINAL
4816,two,CARDINAL
4816,We,PERSON_NAME
4816,We,PERSON_NAME
4816,3,MONEY_AMOUNT
4816,Is,PERSON_NAME
4817,Hello,PERSON_NAME
4817,Xiao,PERSON_NAME
4817,Li,PERSON_NAME
4817,City,PERSON_NAME
4817,Water,PERSON_NAME
4817,Electricity,PERSON_NAME
4817,Maintenance,PERSON_NAME
4817,Center,PERSON_NAME
4817,You,PERSON_NAME
4817,3,MONEY_AMOUNT
4817,Is,PERSON_NAME
4817,Okay,PERSON_NAME
4817,about twenty minutes,TIME
4817,You,PERSON_NAME
4817,first,ORDINAL
4817,You,PERSON_NAME
4817,4008666666,PHONE_NUMBER
4817,Based,PERSON_NAME
4817,about an hour,TIME
4817,If,PERSON_NAME
4817,Okay,PERSON_NAME
4817,a nice day,DATE
4818,Hello,PERSON_NAME
4818,If,PERSON_NAME
4818,So,PERSON_NAME
4819,Hello,PERSON_NAME
4819,The,PERSON_NAME
4819,Just,PERSON_NAME
4819,It,PERSON_NAME
4819,Your,PERSON_NAME
4819,yesterday,DATE
4819,today,DATE
4819,tomorrow,DATE
4819,You,PERSON_NAME
4819,By,PERSON_NAME
4819,Are,PERSON_NAME
4820,Hello,PERSON_NAME
4820,It,PERSON_NAME
4820,12,MONEY_AMOUNT
4820,tonight,TIME
4820,These,PERSON_NAME
4820,You,PERSON_NAME
4820,You,PERSON_NAME
4820,"268,000",MONEY_AMOUNT
4820,"4,000",MONEY_AMOUNT
4820,Yes,PERSON_NAME
4820,You,PERSON_NAME
4820,You,PERSON_NAME
4821,Hello,PERSON_NAME
4821,I’m,PERSON
4821,Xiao,PERSON_NAME
